416,"1 lb. ground beef, 1 Tbsp. onions, 1 tsp. salt, 1/4 tsp. pepper, 3/4 tsp. Italian seasoning, 1 (6 oz.) can tomato paste, 1 pizza crust, 8 oz. shredded Mozzarella cheese"
417,"1 head cabbage, 1 onion, 1 bell pepper, 1 ripe tomato, 2 Tbsp. sugar, 1 tsp. salt, 1 tsp. pepper"
418,"1 (No. 2) can crushed pineapple, drained, 1 c. water, pineapple juice, 12 large marshmallows, 1 pkg. lemon jello, 1 pkg. orange jello, 1 c. grated carrots, 1 c. diced celery, 1 lb. cottage cheese, 1/2 c. mayonnaise, 3/4 c. chopped nuts, 1 pkg. Dream Whip or other whipped cream"
419,"1 stick unsalted butter (room temperature), 2 Tbsp. granulated sugar, 1 tsp. vanilla, 1 c. all-purpose flour, sifted, 1 c. finely chopped walnuts, 1 c. powdered sugar, sifted"
420,"1 (18 oz.) jar pineapple preserves, 1 (18 oz.) jar apple jelly, 1 (5 oz.) jar horseradish, 1 1/4 oz. dry mustard, 1 Tbsp. coarse black pepper"
421,"1 c. sugar, 2 eggs, 2 c. flour, 1 tsp. soda, vanilla to taste, pinch of salt, 1/2 c. chopped nuts (optional), 1/2 c. shortening, 3 bananas, mashed"
422,"3 c. cubed, cooked chicken, 8 oz. (2 c.) shredded Monterey Jack cheese, 12 oz. can whole kernel corn, drained, 10 3/4 oz. can condensed cream of chicken soup, 1 c. flour, 1/4 c. cornmeal, 1 3/4 tsp. baking powder, chili powder or seasoned salt, 1 1/2 c. milk, 1/2 c. margarine, melted, 3 eggs, beaten, 1/4 c. chopped onion, 4 oz. can chopped green chillies, 2 oz. chopped pimento, drained"
423,"1 gal. chopped cabbage, 1 gal. tomatoes, 6 to 8 onions, 6 small bell peppers, 1 qt. vinegar, 1 hot pepper, 5 lb. sugar or to taste, 1 Tbsp. allspice, 1/2 tsp. cinnamon, 1/2 tsp. nutmeg, 1 Tbsp. salt"
424,"2 bunches fresh broccoli, 10 slices bacon, cooked and crumbled, 2/3 c. raisins, 1/2 c. onion, chopped, 1 c. salad dressing (Miracle Whip), 1/2 c. sugar, 2 Tbsp. vinegar, 1/2 c. slivered almonds (optional), 1/2 c. sharp cheese (optional)"
425,"1 whole chicken, cut up, 3 large lemons, 1 stick butter, oregano"
426,"2 Tbsp. butter, 1 1/4 c. sugar, divided, 1 c. flour, 1 tsp. baking powder, 1/8 tsp. salt, 3/4 c. milk, 1 1/2 c. canned tart cherries (reserve the juice), 1/4 c. cherry juice"
427,"1 c. sugar, 3 level Tbsp. cornstarch, 1 (9-inch) pie crust, baked, 1 pt. raw strawberries, 1 c. water"
428,"1 large pkg. spinach noodles, cooked in broth, 1 c. chopped celery, 1 large green pepper, chopped, 1 large onion, chopped, 6 chicken breasts, boiled (save 1 c. broth for mixture), 1/2 lb. Velveeta cheese, mushrooms (optional), 1 can mushroom soup"
429,"1 lb. hamburger, onion, 1 doz. corn tortillas, green chili, 2 small cans tomato sauce, 1 can evaporated milk, Cheddar cheese, grated"
430,"1/2 c. (1 stick) unsalted butter, 2 c. all-purpose flour, 1/4 c. sugar, pinch of salt"
431,"1/3 c. sugar, 3/4 tsp. salt, 3/4 tsp. pepper, 1 Tbsp. celery seed, 1 Tbsp. prepared mustard, 1/4 c. apple cider vinegar, 1 c. mayonnaise, 1 clove garlic, cabbage"
432,"1/2 lb. Cheddar cheese, shredded, 1 stick oleo, 1 c. flour, 1/4 tsp. paprika, 1/4 tsp. salt, dash of cayenne pepper (optional)"
433,"1 lb. ground beef, 1/4 c. minced onion, 1/2 tsp. salt (optional), 8 oz. tomato sauce, 1 tsp. Italian seasoning, 2 cans refrigerated biscuits (10 count), 1/2 to 3/4 c. grated cheese"
434,"pastry for double pie crust, 6 c. thinly sliced cooking apples, 1 Tbsp. lemon juice (optional), 1 c. sugar, 2 Tbsp. all-purpose flour, 1 tsp. ground cinnamon, dash of ground nutmeg, 1 Tbsp. butter or margarine"
435,"1 box Duncan Hines strawberry supreme cake mix, juice from 1 box frozen strawberries, 4 eggs, 1 c. Crisco, 1/2 c. water, 1 (3 oz.) box strawberry jello"
436,"1 1/2 lb. ground beef, 1 box croutons (garlic and onion), 1/4 c. chopped onion, 2 eggs, salt and pepper to taste, 1 (10 oz.) jar grape jelly, 1 (10 oz.) bottle chili sauce"
437,"1 lb. calf liver, thinly sliced, cut in serving pieces, 1/4 c. flour, 1/2 tsp. salt, 1/8 tsp. pepper, 1/2 c. onion, chopped, 1/4 tsp. basil, 3 Tbsp. butter or margarine, 1 c. mushrooms, sliced, 1 cube beef bouillon, 1/2 c. water (boiling), 1/2 c. dry red wine"
438,"1 c. oleo, 1 c. sour cream, 3 c. sugar, 5 eggs, 3 c. plain flour, 1/2 tsp. baking powder, 1/4 tsp. baking soda, 1/4 tsp. salt, 1/2 c. milk, 2 tsp. vanilla"
439,"4 (15 oz.) cans Great Northern white beans, 3/4 lb. bacon, cooked and cut in pieces, 3/4 to 1 c. ketchup, 1 c. white sugar"
440,"6 eggs, 1 1/2 c. sugar, 1 can evaporated milk, 1 Tbsp. milk, milk"
441,"1 (8 oz.) cream cheese, 1 c. margarine, 2/3 c. sugar, 1/2 tsp. vanilla, 2 1/2 c. flour, dash of salt"
442,"2 lb. hamburger meat, browned, 1 medium chopped onion, 1 pkg. (dry) Hidden Valley Ranch dressing mix, 1 pkg. taco seasoning mix, 1 can whole kernel corn, 1 can red kidney beans, 1 can pinto beans, 1 small can chopped chilies, 3 cans stewed tomatoes"
443,"1 (No. 303) can fruit cocktail (juice also), 1 1/2 c. sugar, 2 eggs, 1 tsp. vanilla, 2 tsp. soda, 1 tsp. cinnamon, 2 c. flour, 1/2 c. brown sugar, 1 c. pecans, chopped"
444,"1 c. butter flavor Crisco, 1/2 c. sugar, 1 egg, 3/4 tsp. salt, 3/4 tsp. vanilla, 1/2 tsp. almond extract, 2 1/4 c. all-purpose flour"
445,"1/4 c. butter or margarine, softened, 1 c. sugar, 3 eggs, beaten, 1/2 c. orange juice, 1 tsp. lemon extract, dash of salt, 1 c. flaked coconut, 1 (9-inch) pie crust, unbaked"
446,"2 sticks butter (real), 3 c. sugar, 3 c. flour, 6 eggs, 1 tsp. vanilla, 1/4 tsp. baking soda, 1/2 pt. sour cream"
447,"1 c. instant rice, 1 can cream of mushroom soup, 1 can cream of chicken soup, 1 can cream of celery soup, 4 chicken breasts"
448,"1 c. thinly sliced carrots, 1 c. sliced celery, 1/2 c. chopped onions, 1 clove garlic, minced, 2 Tbsp. margarine, 2 cans (15 oz.) Chef Boyardee Beefogetti, 1 can chickpeas, drained, 2 c. water, 2 beef bouillon cubes, 1/2 tsp. salt, 1/4 tsp. crushed basil, 1/4 tsp. pepper, Parmesan cheese"
449,"1 pkg. yellow cake mix, 2 Tbsp. oil, 2 (8 oz.) pkg. cream cheese, 1/2 c. sugar, 4 eggs, 1 1/2 c. milk, 3 Tbsp. lemon juice, 3 Tbsp. vanilla, 1 can cherry pie filling"
450,"1/2 c. vinegar, 1/2 c. sugar, 1/3 c. oil"
451,"1 large pkg. cream cheese, 1 can Hormel chili, 2 c. shredded Cheddar cheese"
452,"2 pkg. refrigerator rolls, 1/2 c. melted margarine or butter, 3/4 c. sugar, 1 tsp. cinnamon"
453,"3 eggs, separated, 4 Tbsp. cornstarch, 2 c. milk, 2 Tbsp. butter, 1 1/2 c. sugar, 1 Tbsp. coconut flavoring, 1 unbaked pie shell"
454,"1 chocolate cake mix, 2 (8 oz.) containers Cool Whip, 2 envelopes Dream Whip, 2 pkg. chocolate Jell-O instant pudding, 3 c. cold milk, 4 Heath bars (optional)"
455,"1 c. corn meal, 2 Tbsp. brown sugar, 3/4 tsp. baking soda, 2 eggs, well beaten, 1 1/2 c. sour milk, 1 c. flour, 1 tsp. salt, 1 tsp. baking powder, 1/4 c. melted bacon fat"
456,"1 lb. ground beef, 1 onion, chopped, 1 1/2 c. salsa sauce, 1 chicken bouillon cube, 1 can tomato sauce, 1 1/2 c. Minute rice"
457,"1 devil's food cake mix, 1 can cherry pie filling, 1/4 c. oil, 3 eggs"
458,"1 c. sugar, 1 c. light Karo syrup, 1 c. peanut butter, 1/4 stick oleo, 1 Tbsp. vanilla, 6 to 8 c. cornflakes"
459,"1 (16 oz.) can solid pack pumpkin, 1 (13 oz.) can evaporated skim milk, 1 egg, 2 egg whites, 1/2 c. biscuit mix (Bisquick type), 2 Tbsp. sugar, 6 packets sugar substitute, 2 tsp. pumpkin pie spice, 2 tsp. vanilla"
460,"2 c. zucchini, shredded, 1/2 c. onion, chopped, 1 clove garlic, 1/2 c. grated Parmesan, 1/2 c. oil, 2 Tbsp. dried parsley, 1/2 tsp. salt, 1/2 tsp. seasoned salt, 1/2 tsp. oregano, 2 eggs, slightly beaten"
461,"1 stick butter, 1 c. Crisco, 3 c. sugar, 6 eggs, 3 c. plain flour, 1/2 tsp. baking powder, 1 c. sweet milk, 1 tsp. vanilla"
462,"20 (about) graham crackers, 2 (4 oz.) pkg. vanilla instant pudding mix, 3 1/2 c. milk, 8 oz. whipped topping, 2 pkg. Choco-bake, 2 tsp. light corn syrup, 2 tsp. vanilla, 3 Tbsp. margarine, softened, 1 1/2 c. confectioners sugar, 3 Tbsp. milk"
463,"2 c. butter, 1 c. sugar, 4 tsp. vanilla, 4 c. flour, 1 tsp. salt, 4 c. finely chopped walnuts, confectioners sugar"
464,"1 c. water, 2 c. sugar, 1 qt. ginger ale, 1 pkg. Kool-Aid (any flavor), 1/2 c. lemon juice, 2 c. pineapple juice, 10 c. water"
465,"1/2 c. onions, chopped, 2 Tbsp. butter, 2 Tbsp. flour, 1 tsp. salt, 1/2 tsp. paprika, dash of black pepper, 3/4 c. milk, 1 can whole kernel corn, 1 egg, slightly beaten, breadcrumbs"
466,"1 pkg. black cherry or cherry Kool-Aid, 1 small box Jell-O (same flavor), 2 qts. warm water, 1 can pineapple juice, 1 can frozen lemonade, 1 cup sugar, 2 liters 7-up"
467,"3 whole large chicken breasts, skinned, boned and halved lengthwise, 6 thin slices boiled ham, 6 slices process Swiss cheese, 1 medium tomato, peeled, seeded and chopped, crushed dried sage, 1/3 c. fine dry bread crumbs, 2 Tbsp. grated Parmesan cheese, 2 Tbsp. snipped parsley, 1/4 c. butter, melted"
468,"1 c. shortening, 3/4 c. brown sugar, 3/4 c. white sugar, 1 1/2 c. sifted flour, 1 tsp. soda, 2 eggs, beaten, 1 tsp. hot water, 1 tsp. vanilla, 1 tsp. salt, 2 c. oatmeal, 1 c. chopped nuts, 1 pkg. Toll House chocolate chips or butterscotch chips"
469,"12 tortillas, 1 chicken, cooked and boned, 1 can cream of chicken soup, 1 can cream of mushroom soup, 1 c. sour cream, 1 c. picante sauce, onion to taste, Cheddar cheese"
470,"1 to 1 1/2 lb. stew meat, 1 can mushrooms, 1 large can chop suey vegetables, 1 medium onion, 1 c. soy sauce"
471,"1 (8 oz.) pkg. crescent rolls, 2 (8 oz. each) pkg. cream cheese, softened, 1 c. mayonnaise, 1/2 (10 oz.) pkg. Hidden Valley Ranch mix, 4 c. finely chopped raw vegetables (cauliflower, broccoli, carrots, green onions, etc.)"
472,"1/4 c. sugar, 2 tsp. cinnamon, 2 slices white or whole wheat bread, soft margarine or butter"
473,"1 can cherry pie filling, 1 large can drained, crushed pineapple, 1 can Borden milk, 3/4 c. chopped pecans, 1 (8 oz.) Cool Whip"
474,"3 pkg. yeast, 1/2 cup sugar, 2 cups warm water, 2 eggs, 3 Tbsp. oleo, 1 tsp. salt, 6-7 cups flour"
475,"6 lb. hamburger, salt and pepper, 1 medium white onion, 1/2 green pepper, 1 stalk celery, 1 (20 oz.) can tomato soup"
476,"1 Tbsp. cornstarch, 2 Tbsp. soy sauce, 1/4 tsp. ground ginger, 1 (10 1/2 oz.) can chicken broth, 1 carrot, cut into julienne strips, 2 Tbsp. vegetable oil, 2 c. sliced mushrooms, 4 green onions, minced, 1 stalk celery, diagonally sliced, 1 (6 oz.) pkg. snow peas, thawed, 2 c. coarsely chopped, cooked turkey breast, 2 c. brown rice, cooked, 2 Tbsp. slivered almonds, toasted"
477,"1 large mango or 2 small, 2 medium tomatoes, 1 large leek or 2 scallions (green onions), lemon juice with pulp, 2 tsp. safflower oil, pinch of dry mustard"
478,"2 cans crescent rolls, 2 large pkg. cream cheese, softened, 1/2 c. mayo (not Miracle Whip), 1/2 c. Ranch dressing"
479,"2 lb. pork sausage, 2 c. white Minute rice, 1 green pepper, chopped fine, 2 large onions, chopped fine, 1 bunch celery, chopped fine, 3 1/2 oz. chopped almonds, 2 dry packs Lipton noodle soup"
480,"7 c. water, 3 c. vinegar, 1/2 c. salt, 1/2 c. sugar"
481,"3 to 4 c. okra, salt and pepper, flour, oil, 2 c. ground beef, chicken breast or ham, 3/4 c. green bell peppers, sliced, 1 small jalapeno pepper, chopped (optional), 1 medium onion, sliced thin, 1 medium carrot or 3/4 c. thinly sliced, 3/4 stick butter, 1 can stewed tomatoes, salt and pepper to taste"
482,"2 c. sugar, 1/3 c. cocoa, 1/2 c. milk, 1 stick oleo, 1 tsp. vanilla, 1/2 c. peanut butter, 3 c. quick oats"
483,"2 c. flour, sifted, 1 tsp. soda, 1 tsp. salt, 2 c. sugar, 1 tsp. cinnamon, 1 1/2 c. oil, 4 eggs, 2 c. grated carrots, 1 c. nuts"
484,"1 c. rice, cooked, 1/2 c. summer squash, sliced, 1/2 c. zucchini, sliced, 1/4 c. onions, chopped, 1/2 c. mushrooms, sliced, 1/2 c. fresh tomato, chopped, 1 tsp. garlic, chopped, 1/2 tsp. basil, lemon pepper and salt to taste"
485,"2 c. flour, 2 tsp. baking powder, 1/2 tsp. baking soda, 3 eggs, 1/4 c. buttermilk, salt to taste, 1 pt. oysters (reserve juice)"
486,"2 c. flour, 6 tsp. baking powder, 1 tsp. cinnamon, 1 c. sugar, 1 tsp. salt, 2 beaten eggs, 1 c. milk, 1/2 c. melted oleo or butter"
487,"1 box crust mix, flour, butter or margarine, softened, brown sugar, cinnamon"
488,"1 lb. ground lean beef, 1 large onion, chopped, 1 can cream of mushroom soup, 1 can mixed vegetables (partially drained), Tater Tots as needed"
489,"4 slices bacon, 1 (16 oz.) pkg. cornbread mix, 2 eggs, beaten, 1 (15 oz.) can cream-style corn, 3/4 c. Kraft mayonnaise, 1 c. (4 oz.) shredded Swiss or Cheddar cheese"
490,"4 c. Rice Krispies, 1 tsp. paprika, 1 egg, 3/4 c. milk, 3/4 c. all-purpose flour, 1 1/2 tsp. salt, 1/4 tsp. pepper, 1 tsp. poultry seasoning, 3 Tbsp. margarine, melted, 3 lb. frying chicken pieces, cleaned and patted dry"
491,"4 skinless, boneless chicken breast halves (about 3 oz. each), vegetable cooking spray, 3 Tbsp. grated Parmesan cheese, 1/2 c. dry bread crumbs, 1 tsp. dried thyme, 1/4 tsp. garlic powder, 1/4 tsp. onion powder, 1/4 tsp. ground black pepper, 1/4 tsp. salt (optional), 3/4 c. nonfat buttermilk"
492,"1 qt. sauerkraut, drained, 1 c. green bell pepper, chopped, 1 c. celery, chopped, 1 (4 oz.) jar pimento, 1 medium onion, chopped, 1/2 c. vinegar, 1 1/2 c. sugar, 2 Tbsp. oil"
493,"2 lb. ground lean beef, 1 1/2 c. grated raw carrot, 1/4 c. grated unpeeled apple, 1 1/2 c. grated raw potato, 1 onion, quartered and studded with 4 cloves, 6 slices fried bacon, crumbled, 2 beaten eggs, 2 1/4 tsp. salt, 1/2 tsp. pepper, 1/8 tsp. nutmeg, 1/8 tsp. dry mustard, 2 c. sour cream"
494,"1 box Stove Top stuffing or homemade stuffing, 1 medium green pepper (optional), 1/4 c. hot water, 1 can cream of mushroom soup, 8 boneless chicken breasts, garlic salt, pepper, paprika"
495,"1/2 c. graham cracker crumbs, 1 c. crunchy peanut butter, 1 box confectioners sugar, 2 sticks butter or margarine, 2 oz. paraffin, chocolate chips"
496,"1 lb. ground beef, 1/2 lb. ground pork, 1 1/2 tsp. salt, 1/4 tsp. pepper, 1/2 tsp. sage, 1 egg, beaten, 1/2 c. corn meal, 1/2 c. chopped onion, 1/4 c. diced green pepper, 1/2 c. cream-style corn, 1 1/4 c. canned tomatoes"
497,"1 (8 oz.) and 1 (3 oz.) pkg. Philadelphia cream cheese, 1/2 c. white wine, 1 lb. crabmeat, 1/8 tsp. garlic powder"
498,"1 to 1 1/2 lb. ground beef, 1/2 c. chopped onion, 2 cans (8 oz.) tomato sauce, 1 c. water, 1 (7 oz.) pkg. macaroni, 1/2 c. chopped green pepper, 2 Tbsp. Worcestershire sauce, 1 tsp. salt, 1/4 tsp. pepper, 1 1/2 Tbsp. chili powder"
499,"1 lb. ground beef, 1 pkg. dry onion soup mix, 1/2 tsp. ginger, 3 c. medium noodles, 1 (3 oz.) can sliced mushrooms, 3 c. hot water, 2 Tbsp. flour, 1 c. sour cream"
